title,organization,department,location,min_salary,max_salary,rate_interval,start_date,end_date,job_uri,job_summary,major_duties,qualifications,requirements,evaluations,education,avg_salary,text_for_skills,skill_sql,skill_python,skill_r,skill_excel,skill_tableau,skill_powerbi,skill_sas,skill_statistics,skill_machine_learning,skill_data_visualization,skill_database,skill_data_analysis,skill_reporting,skill_communication,skill_count,title_clean,role_category
Senior Data Analyst,Federal Trade Commission,Other Agencies and Independent Organizations,"Washington, District of Columbia",121785,158322,PA,2026-04-30T06:16:43Z,2026-05-13T23:59:59Z,https://www.usajobs.gov:443/job/867315300,"This position is located in the Division of Consumer Response and Operations (DCRO) in the Bureau of Consumer Protection (BCP) at the Federal Trade Commission (FTC) in Washington, D.C. The Bureau of Consumer Protection investigates and litigates civil actions to enforce federal consumer protection laws. For more information visit https://www.ftc.gov/about-ftc.",NA,NA,NA,"Once the announcement has closed, a review of your resume and supporting documentation will be used to determine whether you meet the qualification requirements listed on this announcement. If you are minimally qualified, your resume and supporting documentation will be compared against your responses to the assessment questionnaire to determine your level of experience. If, after reviewing your resume and/or supporting documentation, a determination is made that you have inflated your qualifications and/or experience, you may lose consideration for this position. Please follow all instructions carefully when applying, errors or omissions may affect your eligibility. All qualified candidates will be assigned to a quality category. Best-Qualified: Applicants possessing experience that substantially exceeds the minimum qualifications of the position and demonstrate high proficiency in all of the critical competencies. Well-Qualified: Applicants possessing experience that exceeds the minimum qualifications of the position and demonstrates acceptable proficiency in all of the critical competencies. Qualified: Applicants possessing experience that meets the minimum qualifications of the position and demonstrate basic proficiency in most of the critical competencies. Veterans: Qualified veterans who have a compensable service-connected disability of at least 10% are listed in the best-qualified category, except when the position being filled is scientific or professional at the GS-09 grade level, or higher. Other 10-point preference eligibles and veterans with 5-point preference who meet the eligibility and qualification requirements are placed above non-preference eligibles within the category in which they qualify. View information on veterans' preference. The category assignment is a measure of the degree in which your background matches the competencies required for this position. Your qualifications will be evaluated on the following competencies (knowledge, skills, abilities and other characteristics): Skill in working independently with large and complex datasets, including databases, flat files and other formats that require scripting languages. Skill with analyzing and presenting complex datasets to external audiences, including the use of descriptive statistics, data aggregations, and complex joins. Ability to plan, organize, and manage complex data-related projects. Skill in communicating complex data issues with individuals and groups. Knowledge of data science concepts; skill in providing suggestions for improved ways of mining, analyzing, and receiving data from multiple sources. To preview the Assessment Questionnaire, click https://apply.usastaffing.gov/ViewQuestionnaire/12932382.",There is no education substitution for specialized experience at this grade level.,140053.5,"senior data analyst this position is located in the division of consumer response and operations (dcro) in the bureau of consumer protection (bcp) at the federal trade commission (ftc) in washington, d.c. the bureau of consumer protection investigates and litigates civil actions to enforce federal consumer protection laws. for more information visit https://www.ftc.gov/about-ftc. if selected for the position of senior data analyst, you will provide analysis and intelligence concerning consumer reports, information obtained during law enforcement investigations and actions, and other data maintained by the ftc. as part of your responsibilities, you will support the consumer sentinel network (csn) and other law enforcement efforts and agency priorities. consumer sentinel is a secure online tool available to law enforcement authorities throughout the united states and abroad. it includes a searchable data bank of consumer reports about fraud, scams, and bad business practices received by the ftc and external data contributors. in this position, you will support multiple ftc/bcp program areas, including anti-fraud, identity theft, do not call, and take it down act enforcement, as well as the consumer redress program. you will perform the following duties; - develop methods to extract and analyze data from csn or from data obtained during the course of investigations and to transmit this information to the appropriate internal and external users, including ftc management and staff at all levels as well as external parties including members of congress, other government agencies, foia requesters, and others. - leverage analytics and visualization tools (tableau) to present information in a way that drives fact based decision-making. - automate and optimize data extraction, cleaning, processing and analysis functions. - analyze, clean, and process sensitive consumer data collected in various mediums, converting the data into a uniform standardized format for use in redress activities. - produce descriptive statistics for a wide range of law enforcement efforts. - query and mine large datasets, including text data, to discover patterns, using traditional or advanced techniques such as large language models (llms). - regularly use various relational databases, sql server, mysql, etc. to query databases. - use python (including pandas, numpy), r, or other programming languages to analyze large datasets of structured or unstructured data. - leverage emerging artificial intelligence and big data tools to analyze large datasets and streamline processes. - energetically work with teams to create data products for a wide range of stakeholders, including drafting declarations and other written materials that clearly and accurately describe data findings and analytical conclusions to prove allegations in court. na  once the announcement has closed, a review of your resume and supporting documentation will be used to determine whether you meet the qualification requirements listed on this announcement. if you are minimally qualified, your resume and supporting documentation will be compared against your responses to the assessment questionnaire to determine your level of experience. if, after reviewing your resume and/or supporting documentation, a determination is made that you have inflated your qualifications and/or experience, you may lose consideration for this position. please follow all instructions carefully when applying, errors or omissions may affect your eligibility. all qualified candidates will be assigned to a quality category. best-qualified: applicants possessing experience that substantially exceeds the minimum qualifications of the position and demonstrate high proficiency in all of the critical competencies. well-qualified: applicants possessing experience that exceeds the minimum qualifications of the position and demonstrates acceptable proficiency in all of the critical competencies. qualified: applicants possessing experience that meets the minimum qualifications of the position and demonstrate basic proficiency in most of the critical competencies. veterans: qualified veterans who have a compensable service-connected disability of at least 10% are listed in the best-qualified category, except when the position being filled is scientific or professional at the gs-09 grade level, or higher. other 10-point preference eligibles and veterans with 5-point preference who meet the eligibility and qualification requirements are placed above non-preference eligibles within the category in which they qualify. view information on veterans' preference. the category assignment is a measure of the degree in which your background matches the competencies required for this position. your qualifications will be evaluated on the following competencies (knowledge, skills, abilities and other characteristics): skill in working independently with large and complex datasets, including databases, flat files and other formats that require scripting languages. skill with analyzing and presenting complex datasets to external audiences, including the use of descriptive statistics, data aggregations, and complex joins. ability to plan, organize, and manage complex data-related projects. skill in communicating complex data issues with individuals and groups. knowledge of data science concepts; skill in providing suggestions for improved ways of mining, analyzing, and receiving data from multiple sources. to preview the assessment questionnaire, click https://apply.usastaffing.gov/viewquestionnaire/12932382. there is no education substitution for specialized experience at this grade level.",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,9,senior data analyst,Data Analyst
Senior Data Analyst,Federal Trade Commission,Other Agencies and Independent Organizations,"Washington, District of Columbia",121785,158322,PA,2026-04-30T06:25:49Z,2026-05-13T23:59:59Z,https://www.usajobs.gov:443/job/867315600,"This position is located in the Division of Consumer Response and Operations (DCRO) in the Bureau of Consumer Protection (BCP) at the Federal Trade Commission (FTC) in Washington, D.C. The Bureau of Consumer Protection investigates and litigates civil actions to enforce federal consumer protection laws. For more information visit https://www.ftc.gov/about-ftc.",NA,NA,NA,"Once the announcement has closed, your resume and supporting documentation will be used to determine if you meet the qualifications listed on this announcement. If you are found qualified, your resume and supporting documentation will be compared to your responses on the assessment questionnaire to determine your level of experience. If you rate yourself higher than is supported by your application package, you may be excluded from consideration for this position. If you are found to be among the top qualified candidates, you will be referred to the selecting official for employment consideration. Performance Appraisals: In the evaluation process, due weight will be given to job related experience, education, training, incentive awards and performance appraisals. Applicants must have a performance rating of at least the equivalent of fully successful to be eligible for promotion or placement. Applicants may provide a copy of a performance appraisal of record dated within the last 18 months. If the applicant is unable to provide a performance appraisal of record dated within the last 18 months, the applicant may provide a written explanation as to why. Your qualifications will be evaluated on the following competencies (knowledge, skills, abilities and other characteristics): Skill in working independently with large and complex datasets, including databases, flat files and other formats that require scripting languages. Skill with analyzing and presenting complex datasets to external audiences, including the use of descriptive statistics, data aggregations, and complex joins. Ability to plan, organize, and manage complex data-related projects. Skill in communicating complex data issues with individuals and groups. Knowledge of data science concepts; skill in providing suggestions for improved ways of mining, analyzing, and receiving data from multiple sources.",There is no education substitution for specialized experience at this grade level.,140053.5,"senior data analyst this position is located in the division of consumer response and operations (dcro) in the bureau of consumer protection (bcp) at the federal trade commission (ftc) in washington, d.c. the bureau of consumer protection investigates and litigates civil actions to enforce federal consumer protection laws. for more information visit https://www.ftc.gov/about-ftc. if selected for the position of senior data analyst, you will provide analysis and intelligence concerning consumer reports, information obtained during law enforcement investigations and actions, and other data maintained by the ftc. as part of your responsibilities, you will support the consumer sentinel network (csn) and other law enforcement efforts and agency priorities. consumer sentinel is a secure online tool available to law enforcement authorities throughout the united states and abroad. it includes a searchable data bank of consumer reports about fraud, scams, and bad business practices received by the ftc and external data contributors. in this position, you will support multiple ftc/bcp program areas, including anti-fraud, identity theft, do not call, and take it down act enforcement, as well as the consumer redress program. you will perform the following duties; - develop methods to extract and analyze data from csn or from data obtained during the course of investigations and to transmit this information to the appropriate internal and external users, including ftc management and staff at all levels as well as external parties including members of congress, other government agencies, foia requesters, and others. - leverage analytics and visualization tools (tableau) to present information in a way that drives fact based decision-making. - automate and optimize data extraction, cleaning, processing and analysis functions. - analyze, clean, and process sensitive consumer data collected in various mediums, converting the data into a uniform standardized format for use in redress activities. - produce descriptive statistics for a wide range of law enforcement efforts. - query and mine large datasets, including text data, to discover patterns, using traditional or advanced techniques such as large language models (llms). - regularly use various relational databases, sql server, mysql, etc. to query databases. - use python (including pandas, numpy), r, or other programming languages to analyze large datasets of structured or unstructured data. - leverage emerging artificial intelligence and big data tools to analyze large datasets and streamline processes. - energetically work with teams to create data products for a wide range of stakeholders, including drafting declarations and other written materials that clearly and accurately describe data findings and analytical conclusions to prove allegations in court. na  once the announcement has closed, your resume and supporting documentation will be used to determine if you meet the qualifications listed on this announcement. if you are found qualified, your resume and supporting documentation will be compared to your responses on the assessment questionnaire to determine your level of experience. if you rate yourself higher than is supported by your application package, you may be excluded from consideration for this position. if you are found to be among the top qualified candidates, you will be referred to the selecting official for employment consideration. performance appraisals: in the evaluation process, due weight will be given to job related experience, education, training, incentive awards and performance appraisals. applicants must have a performance rating of at least the equivalent of fully successful to be eligible for promotion or placement. applicants may provide a copy of a performance appraisal of record dated within the last 18 months. if the applicant is unable to provide a performance appraisal of record dated within the last 18 months, the applicant may provide a written explanation as to why. your qualifications will be evaluated on the following competencies (knowledge, skills, abilities and other characteristics): skill in working independently with large and complex datasets, including databases, flat files and other formats that require scripting languages. skill with analyzing and presenting complex datasets to external audiences, including the use of descriptive statistics, data aggregations, and complex joins. ability to plan, organize, and manage complex data-related projects. skill in communicating complex data issues with individuals and groups. knowledge of data science concepts; skill in providing suggestions for improved ways of mining, analyzing, and receiving data from multiple sources. there is no education substitution for specialized experience at this grade level.",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,9,senior data analyst,Data Analyst
Senior Data Analyst,Federal Trade Commission,Other Agencies and Independent Organizations,"Washington, District of Columbia",143913,187093,PA,2026-04-30T06:15:55Z,2026-05-13T23:59:59Z,https://www.usajobs.gov:443/job/867315200,"This position is located in the Division of Consumer Response and Operations (DCRO) in the Bureau of Consumer Protection (BCP) at the Federal Trade Commission (FTC) in Washington, D.C. The Bureau of Consumer Protection investigates and litigates civil actions to enforce federal consumer protection laws. For more information visit https://www.ftc.gov/about-ftc.",NA,NA,NA,"Once the announcement has closed, a review of your resume and supporting documentation will be used to determine whether you meet the qualification requirements listed on this announcement. If you are minimally qualified, your resume and supporting documentation will be compared against your responses to the assessment questionnaire to determine your level of experience. If, after reviewing your resume and/or supporting documentation, a determination is made that you have inflated your qualifications and/or experience, you may lose consideration for this position. Please follow all instructions carefully when applying, errors or omissions may affect your eligibility. All qualified candidates will be assigned to a quality category. Best-Qualified: Applicants possessing experience that substantially exceeds the minimum qualifications of the position and demonstrate high proficiency in all of the critical competencies. Well-Qualified: Applicants possessing experience that exceeds the minimum qualifications of the position and demonstrates acceptable proficiency in all of the critical competencies. Qualified: Applicants possessing experience that meets the minimum qualifications of the position and demonstrate basic proficiency in most of the critical competencies. Veterans: Qualified veterans who have a compensable service-connected disability of at least 10% are listed in the best-qualified category, except when the position being filled is scientific or professional at the GS-09 grade level, or higher. Other 10-point preference eligibles and veterans with 5-point preference who meet the eligibility and qualification requirements are placed above non-preference eligibles within the category in which they qualify. View information on veterans' preference. The category assignment is a measure of the degree in which your background matches the competencies required for this position. Your qualifications will be evaluated on the following competencies (knowledge, skills, abilities and other characteristics): Skill in working independently with large and complex datasets, including databases, flat files and other formats that require scripting languages. Skill with analyzing and presenting complex datasets to external audiences, including the use of descriptive statistics, data aggregations, and complex joins. Ability to plan, organize, and manage complex data-related projects. Skill in communicating complex data issues with individuals and groups. Knowledge of data science concepts; skill in providing suggestions for improved ways of mining, analyzing, and receiving data from multiple sources. To preview the Assessment Questionnaire, click https://apply.usastaffing.gov/ViewQuestionnaire/12932379.",There is no education substitution for specialized experience at this grade level.,165503,"senior data analyst this position is located in the division of consumer response and operations (dcro) in the bureau of consumer protection (bcp) at the federal trade commission (ftc) in washington, d.c. the bureau of consumer protection investigates and litigates civil actions to enforce federal consumer protection laws. for more information visit https://www.ftc.gov/about-ftc. if selected for the position of senior data analyst, you will provide analysis and intelligence concerning consumer reports, information obtained during law enforcement investigations and actions, and other data maintained by the ftc. as part of your responsibilities, you will support the consumer sentinel network (csn) and other law enforcement efforts and agency priorities. consumer sentinel is a secure online tool available to law enforcement authorities throughout the united states and abroad. it includes a searchable data bank of consumer reports about fraud, scams, and bad business practices received by the ftc and external data contributors. in this position, you will support multiple ftc/bcp program areas, including anti-fraud, identity theft, do not call, and take it down act enforcement, as well as the consumer redress program. you will perform the following duties; - develop methods to extract and analyze data from csn or from data obtained during the course of investigations and to transmit this information to the appropriate internal and external users, including ftc management and staff at all levels as well as external parties including members of congress, other government agencies, foia requesters, and others. - leverage analytics and visualization tools (tableau) to present information in a way that drives fact based decision-making. - automate and optimize data extraction, cleaning, processing and analysis functions. - analyze, clean, and process sensitive consumer data collected in various mediums, converting the data into a uniform standardized format for use in redress activities. - produce descriptive statistics for a wide range of law enforcement efforts. - query and mine large datasets, including text data, to discover patterns, using traditional or advanced techniques such as large language models (llms). - regularly use various relational databases, sql server, mysql, etc. to query databases. - use python (including pandas, numpy), r, or other programming languages to analyze large datasets of structured or unstructured data. - leverage emerging artificial intelligence and big data tools to analyze large datasets and streamline processes. - energetically work with teams to create data products for a wide range of stakeholders, including drafting declarations and other written materials that clearly and accurately describe data findings and analytical conclusions to prove allegations in court. na  once the announcement has closed, a review of your resume and supporting documentation will be used to determine whether you meet the qualification requirements listed on this announcement. if you are minimally qualified, your resume and supporting documentation will be compared against your responses to the assessment questionnaire to determine your level of experience. if, after reviewing your resume and/or supporting documentation, a determination is made that you have inflated your qualifications and/or experience, you may lose consideration for this position. please follow all instructions carefully when applying, errors or omissions may affect your eligibility. all qualified candidates will be assigned to a quality category. best-qualified: applicants possessing experience that substantially exceeds the minimum qualifications of the position and demonstrate high proficiency in all of the critical competencies. well-qualified: applicants possessing experience that exceeds the minimum qualifications of the position and demonstrates acceptable proficiency in all of the critical competencies. qualified: applicants possessing experience that meets the minimum qualifications of the position and demonstrate basic proficiency in most of the critical competencies. veterans: qualified veterans who have a compensable service-connected disability of at least 10% are listed in the best-qualified category, except when the position being filled is scientific or professional at the gs-09 grade level, or higher. other 10-point preference eligibles and veterans with 5-point preference who meet the eligibility and qualification requirements are placed above non-preference eligibles within the category in which they qualify. view information on veterans' preference. the category assignment is a measure of the degree in which your background matches the competencies required for this position. your qualifications will be evaluated on the following competencies (knowledge, skills, abilities and other characteristics): skill in working independently with large and complex datasets, including databases, flat files and other formats that require scripting languages. skill with analyzing and presenting complex datasets to external audiences, including the use of descriptive statistics, data aggregations, and complex joins. ability to plan, organize, and manage complex data-related projects. skill in communicating complex data issues with individuals and groups. knowledge of data science concepts; skill in providing suggestions for improved ways of mining, analyzing, and receiving data from multiple sources. to preview the assessment questionnaire, click https://apply.usastaffing.gov/viewquestionnaire/12932379. there is no education substitution for specialized experience at this grade level.",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,9,senior data analyst,Data Analyst
Senior Data Analyst,Federal Trade Commission,Other Agencies and Independent Organizations,"Washington, District of Columbia",143913,187093,PA,2026-04-30T06:30:48Z,2026-05-13T23:59:59Z,https://www.usajobs.gov:443/job/867315900,"This position is located in the Division of Consumer Response and Operations (DCRO) in the Bureau of Consumer Protection (BCP) at the Federal Trade Commission (FTC) in Washington, D.C. The Bureau of Consumer Protection investigates and litigates civil actions to enforce federal consumer protection laws. For more information visit https://www.ftc.gov/about-ftc.",NA,NA,NA,"Once the announcement has closed, your resume and supporting documentation will be used to determine if you meet the qualifications listed on this announcement. If you are found qualified, your resume and supporting documentation will be compared to your responses on the assessment questionnaire to determine your level of experience. If you rate yourself higher than is supported by your application package, you may be excluded from consideration for this position. If you are found to be among the top qualified candidates, you will be referred to the selecting official for employment consideration. Performance Appraisals: In the evaluation process, due weight will be given to job related experience, education, training, incentive awards and performance appraisals. Applicants must have a performance rating of at least the equivalent of fully successful to be eligible for promotion or placement. Applicants may provide a copy of a performance appraisal of record dated within the last 18 months. If the applicant is unable to provide a performance appraisal of record dated within the last 18 months, the applicant may provide a written explanation as to why. Your qualifications will be evaluated on the following competencies (knowledge, skills, abilities and other characteristics): Skill in working independently with large and complex datasets, including databases, flat files and other formats that require scripting languages. Skill with analyzing and presenting complex datasets to external audiences, including the use of descriptive statistics, data aggregations, and complex joins. Ability to plan, organize, and manage complex data-related projects. Skill in communicating complex data issues with individuals and groups. Knowledge of data science concepts; skill in providing suggestions for improved ways of mining, analyzing, and receiving data from multiple sources.",There is no education substitution for specialized experience at this grade level.,165503,"senior data analyst this position is located in the division of consumer response and operations (dcro) in the bureau of consumer protection (bcp) at the federal trade commission (ftc) in washington, d.c. the bureau of consumer protection investigates and litigates civil actions to enforce federal consumer protection laws. for more information visit https://www.ftc.gov/about-ftc. if selected for the position of senior data analyst, you will provide analysis and intelligence concerning consumer reports, information obtained during law enforcement investigations and actions, and other data maintained by the ftc. as part of your responsibilities, you will support the consumer sentinel network (csn) and other law enforcement efforts and agency priorities. consumer sentinel is a secure online tool available to law enforcement authorities throughout the united states and abroad. it includes a searchable data bank of consumer reports about fraud, scams, and bad business practices received by the ftc and external data contributors. in this position, you will support multiple ftc/bcp program areas, including anti-fraud, identity theft, do not call, and take it down act enforcement, as well as the consumer redress program. you will perform the following duties; - develop methods to extract and analyze data from csn or from data obtained during the course of investigations and to transmit this information to the appropriate internal and external users, including ftc management and staff at all levels as well as external parties including members of congress, other government agencies, foia requesters, and others. - leverage analytics and visualization tools (tableau) to present information in a way that drives fact based decision-making. - automate and optimize data extraction, cleaning, processing and analysis functions. - analyze, clean, and process sensitive consumer data collected in various mediums, converting the data into a uniform standardized format for use in redress activities. - produce descriptive statistics for a wide range of law enforcement efforts. - query and mine large datasets, including text data, to discover patterns, using traditional or advanced techniques such as large language models (llms). - regularly use various relational databases, sql server, mysql, etc. to query databases. - use python (including pandas, numpy), r, or other programming languages to analyze large datasets of structured or unstructured data. - leverage emerging artificial intelligence and big data tools to analyze large datasets and streamline processes. - energetically work with teams to create data products for a wide range of stakeholders, including drafting declarations and other written materials that clearly and accurately describe data findings and analytical conclusions to prove allegations in court. na  once the announcement has closed, your resume and supporting documentation will be used to determine if you meet the qualifications listed on this announcement. if you are found qualified, your resume and supporting documentation will be compared to your responses on the assessment questionnaire to determine your level of experience. if you rate yourself higher than is supported by your application package, you may be excluded from consideration for this position. if you are found to be among the top qualified candidates, you will be referred to the selecting official for employment consideration. performance appraisals: in the evaluation process, due weight will be given to job related experience, education, training, incentive awards and performance appraisals. applicants must have a performance rating of at least the equivalent of fully successful to be eligible for promotion or placement. applicants may provide a copy of a performance appraisal of record dated within the last 18 months. if the applicant is unable to provide a performance appraisal of record dated within the last 18 months, the applicant may provide a written explanation as to why. your qualifications will be evaluated on the following competencies (knowledge, skills, abilities and other characteristics): skill in working independently with large and complex datasets, including databases, flat files and other formats that require scripting languages. skill with analyzing and presenting complex datasets to external audiences, including the use of descriptive statistics, data aggregations, and complex joins. ability to plan, organize, and manage complex data-related projects. skill in communicating complex data issues with individuals and groups. knowledge of data science concepts; skill in providing suggestions for improved ways of mining, analyzing, and receiving data from multiple sources. there is no education substitution for specialized experience at this grade level.",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,9,senior data analyst,Data Analyst
DATA ANALYST NF4,U.S. Marine Corps,Department of the Navy,"Quantico, Virginia",90000,105000,PA,2026-04-27T14:25:37Z,2026-05-11T23:59:59Z,https://www.usajobs.gov:443/job/866834500,"Marine Corps Community Services (MCCS) is looking for the best and brightest to join our Team! MCCS is a comprehensive program that supports and enhances the quality of life for Marines, their families, and others in the Marine Corps Community. We offer a team oriented environment comprised of military personnel, civilian employees, contractors and volunteers who keep the organization functioning smoothly and effectively.",NA,NA,EVALUATIONS:,Your application/resume and supporting documentation will be used to determine whether you meet the job qualifications listed on this announcement. This vacancy will be filled by the best qualified applicant as determined by the selecting official.,NA,97500,"data analyst nf4 marine corps community services (mccs) is looking for the best and brightest to join our team! mccs is a comprehensive program that supports and enhances the quality of life for marines, their families, and others in the marine corps community. we offer a team oriented environment comprised of military personnel, civilian employees, contractors and volunteers who keep the organization functioning smoothly and effectively. the data analyst will be responsible for collecting, organizing, and analyzing data from various sources to provide actionable insights and support decision-making processes. this position involves working with data management and reporting systems to extract meaningful information, conducting statistical analysis, and preparing detailed reports and presentations. the data analyst will collaborate closely with program staff, subject matter experts, and stakeholders to ensure the accuracy and quality of data while identifying trends and making recommendations for program improvement. collect, verify, and organize data from a variety of sources, including statistical studies, surveys, and databases. utilize data management systems to structure data for analysis and reporting. perform statistical analysis by compiling, computing, and analyzing numerical data. identify trends, relationships, and significant factors that impact program outcomes. develop and apply mathematical computations to derive statistical models and predict possible outcomes. conduct quality assurance checks on data entered by staff. provide feedback to relevant entities and work to resolve data quality issues. implement ongoing data integrity functions to improve the accuracy and functionality of the data. identify current trends in the data and project future trends based on existing conditions. collaborate with program staff to provide recommendations for improving the quality of data collection and methodologies. prepare detailed summaries of data analysis, including written reports, graphs, charts, and presentations. draft memoranda, correspondence, action documents, and other materials to support program operations and senior management decision-making. coordinate with internal and external stakeholders to verify data, adjust collection methodologies, and perform qualitative and quantitative analysis. attend conferences, meetings, and workshops to represent the organization, gather information, and contribute to organizational guidance development. participate in the research and design phases of studies and surveys. implement data collection methods and develop tools for capturing relevant information. study successful techniques used by other organizations and recommend how they can be adapted to the organization¿s needs. analyze and evaluate the effectiveness and impact of new, existing, and proposed programs. recommend changes in methods and procedures to improve program efficiency and alignment with organizational goals. perform gap analysis to identify unmet needs and provide recommendations for improvement. prepare and present data findings to senior management, providing supporting documentation for organizational presentations and proposals. draft and prepare memoranda, routing sheets, and point papers as required. manages distribution and movement of sensitive information that is proprietary, privileged, confidential, or otherwise legally exempt from disclosure. safeguards information in accordance with rules and regulations such as the privacy act, 5 usc 552(a); health insurance portability and accountability act, public law 104-191; and dod directive 6025.18. notifies the appropriate supervisor and senders immediately when proprietary information has been released and advises how to properly recover and/or protect information. performs other related duties as assigned. na evaluations: your application/resume and supporting documentation will be used to determine whether you meet the job qualifications listed on this announcement. this vacancy will be filled by the best qualified applicant as determined by the selecting official.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,data analyst nf4,Data Analyst
OPERATIONS DATA ANALYST,United States Fleet Forces Command,Department of the Navy,"Naval Shipyard, Portsmouth, Virginia",51210,66574,PA,2026-04-27T00:00:00Z,2026-05-06T23:59:59Z,https://www.usajobs.gov:443/job/866561700,"You will serve as an OPERATIONS DATA ANALYST in the office of the Operations Planning Manager branch (Code 300.1), Operations Department (Code 300) of NORFOLK NAVAL SHIPYARD.",NA,NA,NA,"In order to qualify for this position, your resume must provide sufficient experience and/or education, knowledge, skills, and abilities to perform the duties of the specific position for which you are being considered. Your resume is the key means we have for evaluating your skills, knowledge, and abilities as they relate to this position. Therefore, we encourage you to be clear and specific when describing your experience. When the application process is complete, we will review your resume to ensure you meet the hiring eligibility and qualification requirements listed in this announcement. You will be rated based on the information provided in your resume. This recruitment will utilize the following technical assessment tools: Structured Resume Review, Structured Interview. You should list any relevant performance appraisals and incentive awards in your resume as that information may be taken into consideration during the selection process. If selected, you may be required to provide supporting documentation. Please follow all instructions carefully. Errors or omissions may affect your rating or consideration for employment. All eligibility, qualifications, and time-in-grade requirements must be met by the closing date of this announcement.","In lieu of specialized experience, you may qualify with the following education or combination of both education and experience: Successful completion of 1 full year of graduate level education or Successful completion of a bachelor's degree with superior academic achievement or A combination of experience and graduate education as described above that equates to one year of experience. A transcript must be submitted with your application if qualifying using education. See Required Documents for additional information.",58892,"operations data analyst you will serve as an operations data analyst in the office of the operations planning manager branch (code 300.1), operations department (code 300) of norfolk naval shipyard. you will be responsible for providing pertinent data analysis support to the branch through various aspects of data collection, trend analysis, and data finalization via report. na  in order to qualify for this position, your resume must provide sufficient experience and/or education, knowledge, skills, and abilities to perform the duties of the specific position for which you are being considered. your resume is the key means we have for evaluating your skills, knowledge, and abilities as they relate to this position. therefore, we encourage you to be clear and specific when describing your experience. when the application process is complete, we will review your resume to ensure you meet the hiring eligibility and qualification requirements listed in this announcement. you will be rated based on the information provided in your resume. this recruitment will utilize the following technical assessment tools: structured resume review, structured interview. you should list any relevant performance appraisals and incentive awards in your resume as that information may be taken into consideration during the selection process. if selected, you may be required to provide supporting documentation. please follow all instructions carefully. errors or omissions may affect your rating or consideration for employment. all eligibility, qualifications, and time-in-grade requirements must be met by the closing date of this announcement. in lieu of specialized experience, you may qualify with the following education or combination of both education and experience: successful completion of 1 full year of graduate level education or successful completion of a bachelor's degree with superior academic achievement or a combination of experience and graduate education as described above that equates to one year of experience. a transcript must be submitted with your application if qualifying using education. see required documents for additional information.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,operations data analyst,Data Analyst
